path,label,source_split,fold
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\QAAAAgDubeA-1920.jpg,Denom,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_79.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\Denom_23.jpg,Denom,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_54.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\3c01719s-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_18.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\b8AAAgHhReA-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\Denom_46.jpg,Denom,val,1
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\zpG29LlOKJJ-KxE_Pu1IKMDjcSE-960.jpg,Denom,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_37.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\86b49a6s-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\33dad72s-960.jpg,Denom,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\5ofcgUFYNExbUtIQTV_o-thm4f8-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_16.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\WBKIde637CJHkdMRwB5XXicj7_M-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\zQP6DfgSVQUWDCN1KyguESnc4bk-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_43.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\MTN0V4tanU06ELv1tMlgZwg7YI4-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_40.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Iu_MJPy4POJUgB7fvncRKO5_pSY-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_4.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\4a6423es-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_33.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\1581443091844_bulletin.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_68.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\n3ojS9KU5k9JlmzX8FBQ5vdZDGA-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\5de2629380e08ecc00692217.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\9EAAAgN8KOA-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\SF7xiYDElbpCN7ZQdE4toRCfqqo-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\79634a5s-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\6e78252s-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\8e14099s-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\xsAAAgL9OOA-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_71.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\16625438463011053430322517039136.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\SagAAgClj-A-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\97c9399s-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_81.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\Denom_50.jpg,Denom,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_82.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_3.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\P9GsI0kmX218vfIrPqWywCStWxY-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\666739093_1401328985227233_1271603176540794376_n.jpg,Denom,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\uCKlGIt0Pkx8Nc4CoMnqe36iSpY-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\SYKWCxXo7VJuSsmtpkA0eznr6B0-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\SWt3Q_H64CpNNNbrEEVhkDUP53Q-960.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\f38cc51s-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_49.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_53.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_66.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\dmo92ytpayWeaL-p_ecFTEXxWSg-1920.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\1d0ed31s-1920.jpg,Denom,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\26UM6PZV.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\_1Fn0SS6lD2s7Pw2QkcTqP3_aEg-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\630c8d5ddebdaa53be2df361-1.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\5I3SBEIoi56RoWWecOo53dTQdaQ-480.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_29.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\D3uiVgw_Rojlm53efhV0jgZBcxY-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_76.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Denom\k3C8gUSH5tzgTx2Ax2Vt8nmWf5w-960.jpg,Denom,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\MMAAAgDF2OA-960.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\d43864c90df075c94489ddbe4ca5ffe920e1d9219bdee0b3e731ad5057ae4696.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\Denom_8.jpg,Denom,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Denom\eQ-UdtwDeUvjVJzahYllLAbq_go-1920.jpg,Denom,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_14.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_34.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0087.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\a_M7qpXv1cWmv0JHYDy2quQphBc-1920.jpg,Gemini,val,1
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\VEAAAgISruA-1920.jpg,Gemini,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\95a2caes-1920.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\Felga-Skoda-Octavia-RS-5E0601025-7-5x18-ET51.jpg,Gemini,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_32.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0086.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\X32P2Ky-3pCxJ6UFpi7psdnrfG4-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\cedc962s-960.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\fm6P89lulU4QUkvLi4uHx-LsGaI-1920.jpg,Gemini,val,1
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\train_Gemini_0027.jpg,Gemini,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\YhAPWqaJfXK_OEqweaPWeVYoXzw-1920.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_19.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\5iAAAgIRGuA-1920.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0066.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0002.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_48.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\21a2caes-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\ufHJCaQLv6ZD59eQ72-eR4hRe-o-960.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\66feds-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\655439367_2032620867605019_8727727819829829649_n.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\324524286_alyuminievyie-kolesnyie-diski-skoda-5e0-18-5x112-et51.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\8AAAAgFjw-A-1920.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0070.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\KOMPLET-FELG-SKODA-OCTAVIA-II-III-5E-5E0-18-18-GEMINI-5E0601025AJ.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\492505963_10161315944970592_4021310887644182013_n.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_5.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\abb84a6s-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Oryginalne-Felgi-Skoda-18-Skoda-Superb-Octavia-Audi-VW-Golf-Seat-Leon.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_18.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\bf7d7a6s-960.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0025.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_2.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\train_Gemini_0083.jpg,Gemini,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\hEjd0a_bieZe1Rlhax4HFv1bZEI-960.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0093.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_16.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\bb85bas-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_12.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\481c2s-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\WL9JdBryhQQXZFIKUSRpTZNLrs8-1920.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0021.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\6ac2c4ds-960.jpg,Gemini,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0064.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0022.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\b5865623151836dcacbb82c5f640d5b0.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\1200x900 (7).jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\train_Gemini_0019.jpg,Gemini,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\oAL33Pbcu2f_d74B326XXoLtoTI-960.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\uwAAAgLEquA-960.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\train_Gemini_0009.jpg,Gemini,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Gemini\Gemini_41.jpg,Gemini,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Gemini\train_Gemini_0007.jpg,Gemini,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0052.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\res_3b46a42e4a6d47fc2fc9bd3acb13fc3c.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\cf55ab4s-960.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0019.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0059.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_48.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0024.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\train_Hawk_0025.jpg,Hawk,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\674404625_994196206617648_630409972699137683_n.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0058.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\8d1e1c2s-960.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\65a1d46s-1920.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\51b39ads-960.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_32.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0060.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\d66a654s-960.jpg,Hawk,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0062.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\288689330_skoda-oktaviya-5e0-superb-iii-7x17-et49-5e0601025bq.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\train_Hawk_0061.jpg,Hawk,val,0
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\train_Hawk_0023.jpg,Hawk,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\DSAAAgHJ32A-1920.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\test_Hawk_0015.jpg,Hawk,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0089.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0094.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_44.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0034.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0095.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\60ru84txMhQ15G124.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_9.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\25d37c4s-960.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0057.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\SKODA-OCTAVIA-III-5E0-FELGA-ALUMINIOWA-17-ET49.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\KOLA-ALUFELGI-SKODA-OCTAVI-III-3-5E0-5E0601025AE-Lato.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\831cd3cs-960.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\test_Hawk_0025.jpg,Hawk,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_26.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\9d38aaas-960.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_17.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\test_Hawk_0007.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\6f66ag4k410-960.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0001.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0022.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\maxresdefault.jpg,Hawk,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0047.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Hawk\Hawk_30.jpg,Hawk,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\train_Hawk_0050.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_21.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\ot7C0opuWeBhgijCXDDgf-DT6V9GuDyYbrNeFdyEw1nhKGchdkHJQxk5Nb1cg3I4RCWNyAXs0qEuy6avkLUtguDegp7BLEe9NcY-llQz5X39jqpOWuI4xXTxDRvfj6llxFATGFtyuGdlEXy5C9Ahdgx11ZM_gMThdaiQrp2HL8GA-dPdjmQT1Fa9cvdYGupA7.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_51.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\1200x900.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\cb0148ds-1920.jpg,Hawk,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Hawk\Hawk_10.jpg,Hawk,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_44.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\WHEEL22_C02_train_f058_camA.jpg,Ilias,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_14.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_89.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_87.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\skoda-octavia-tdi-universalas-2019.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_50.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\672202984_974544655039392_8951090435449025849_n.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\1111.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\VwFzeuayT1814lG4.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_121.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_155.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\KG5KK-h9LsHxr7oAV6IiboOjOwo-960.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_11.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\992fl70m0wg5o4muba1qdxi0h07bmx84.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_40.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\Ilias_60.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\e25d5e2s-960.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_147.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_5.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\Ilias_42.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\eRFfFHmr9-_stHaS84OoS4tn_Nk-960.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_75.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\skoda-octavia-iii-universalas-2016.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\5bea5bd0a09cd596345b2995.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_140.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_157.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\6f47a804k114-1920.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\1tUFS9lI9H79aLaCzK81q5KahF4-1920.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_26.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\Ilias_113.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\y8jqjne58ehkIg3p2ziDyWGPi2I-1920.jpg,Ilias,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\WHEEL22_C02_train_f060_camA.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_45.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\Ilias_34.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_144.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_139.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_20.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_24.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_65.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_8.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_126.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_9.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_135.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_125.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\5bea5bbdf2350288fd11b19d.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_84.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_3.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_145.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\at15uExdb6CSZ3JQ7cvW.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_2.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\412434.jpg,Ilias,val,1
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\Ilias_148.jpg,Ilias,val,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_46.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\WHEEL22_C02_train_f057_camA.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\Ilias_112.jpg,Ilias,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Ilias\185750861_disk-kolesnyiy-16quot-skoda-octavia-2013-5e0601025h.jpg,Ilias,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Ilias\uY7x4hxLTwT5tBcg6PgDd0EyvHY-1920.jpg,Ilias,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_Black_42.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_57.jpg,Mytikas,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\1e564574-8c51-4b9d-b34b-0dfa464674ad_6d4e1bbd-ed66-4732-a0ff-223a3bee153e.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_Black_13.jpg,Mytikas,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\test_Mytikas_Black_0021.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\train_Mytikas_Black_0041.jpg,Mytikas,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_61.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\train_Mytikas_Black_0040.jpg,Mytikas,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\96ecd22c-9990-4704-8e96-90eded47c8f1_204f2458-197b-446f-ba3e-8ecbe5bb8826.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_Black_47.jpg,Mytikas,train,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\94f2561b-9a5f-42e6-86f9-8a5f74259352_4df4283a-7740-4d94-a38b-3c8761ddb666.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\val\Mytikas\train_Mytikas_0046.jpg,Mytikas,val,1
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\0f9a1d23-6b9a-43e6-a155-f93a673100c9_4bafcf4f-3c51-4fb7-b71a-200913473ab3.jpg,Mytikas,train,0
C:\Users\vilja\Desktop\PROD_cropped\train\Mytikas\Mytikas_Black_12.jpg,Mytikas,train,1
